1.30434782609, None, 23000, 3, 1, http://www.trulia.com/property/3145630757-2010-Bancroft-St-Omaha-NE-68108
1.27659574468, 923, 23500, 3, 1, http://www.trulia.com/property/3145351131-4000-Tracy-Ave-Kansas-City-MO-64110
1.25786163522, None, 15900, 2, 1, http://www.trulia.com/property/3136852676-3319-Blondo-St-Omaha-NE-68111
1.23076923077, 1344, 32500, 2, 2, http://www.trulia.com/property/3136252263-3501-Bradshaw-Rd-31-Sacramento-CA-95827
1.20481927711, None, 24900, 3, 1, http://www.trulia.com/property/6515087-1918-Ames-Ave-Omaha-NE-68110
1.2, None, 25000, 3, 1, http://www.trulia.com/property/3146169154-4235-Curtis-Ave-Omaha-NE-68111
1.2, None, 25000, 3, 1, http://www.trulia.com/property/3142974713-4252-Nebraska-Ave-Omaha-NE-68111
1.2, None, 25000, 3, 1, http://www.trulia.com/property/3139624596-2431-Bauman-Ave-Omaha-NE-68112
1.2, None, 25000, 3, 1, http://www.trulia.com/property/3134216941-2618-Binney-St-Omaha-NE-68111
1.19402985075, 1440, 33500, 2, 2, http://www.trulia.com/property/3072648141-2395-Delaware-Ave-96-Santa-Cruz-CA-95060
1.18343195266, None, 16900, 2, 1, http://www.trulia.com/property/3145386103-5527-Brooklyn-Ave-Kansas-City-MO-64130
1.18343195266, None, 16900, 2, 1, http://www.trulia.com/property/3136217286-2729-Bauman-Ave-Omaha-NE-68112
1.17647058824, None, 17000, 2, 1, http://www.trulia.com/property/3142908671-12844-Pratt-Plz-Omaha-NE-68164
1.14613180516, 1152, 34900, 2, 2, http://www.trulia.com/property/3142672253-6513-Capital-Cir-251-Sacramento-CA-95828
1.14285714286, None, 35000, 2, 2, http://www.trulia.com/property/1084718817-8181-Folsom-Blvd-144-Sacramento-CA-95826
1.12676056338, None, 17750, 2, 1, http://www.trulia.com/property/3127664603-3931-N-40th-St-Omaha-NE-68111
1.11731843575, None, 17900, 2, 1, http://www.trulia.com/property/3145931650-8025-Michigan-Ave-Kansas-City-MO-64132
1.11731843575, None, 17900, 2, 1, http://www.trulia.com/property/3139790717-3713-N-38th-St-Omaha-NE-68111
1.09589041096, 1248, 36500, 2, 2, http://www.trulia.com/property/3144085877-5800-Eureka-Ln-73-Sacramento-CA-95842
1.05263157895, None, 19000, 2, 1, http://www.trulia.com/property/3145052511-3904-Wabash-Ave-Kansas-City-MO-64130
1.02827763496, None, 38900, 2, 2, http://www.trulia.com/property/3143618079-8181-Folsom-Blvd-225-Sacramento-CA-95826
1.00502512563, None, 19900, 2, 1, http://www.trulia.com/property/3145053486-4422-Garfield-Ave-Kansas-City-MO-64130
1.00502512563, 1801, 19900, 2, 1, http://www.trulia.com/property/3144630938-8319-Wayne-Ave-Kansas-City-MO-64131
1.0, None, 20000, 2, 1, http://www.trulia.com/property/3004976904-4808-N-42nd-St-Omaha-NE-68111
0.952380952381, None, 21000, 2, 1, http://www.trulia.com/property/3144711950-4613-Westridge-Rd-Kansas-City-MO-64133
0.952380952381, None, 42000, 2, 2, http://www.trulia.com/property/3137986897-8181-Folsom-Blvd-72-Sacramento-CA-95826
0.93023255814, None, 21500, 2, 1, http://www.trulia.com/property/3142291994-1706-S-15th-St-Omaha-NE-68108
0.909090909091, 1255, 22000, 2, 1, http://www.trulia.com/property/3145400474-9023-Walnut-St-Kansas-City-MO-64114
0.888888888889, None, 45000, 2, 2, http://www.trulia.com/property/3058762712-8181-Folsom-Blvd-35-Sacramento-CA-95826
0.873362445415, None, 22900, 2, 1, http://www.trulia.com/property/3145049161-7116-Bellefontaine-Ave-Kansas-City-MO-64132
0.851063829787, None, 23500, 2, 1, http://www.trulia.com/property/3028438027-4812-N-42nd-St-Omaha-NE-68111
0.803212851406, None, 24900, 2, 1, http://www.trulia.com/property/3145052138-6841-Walrond-Ave-Kansas-City-MO-64132
0.801603206413, 1440, 49900, 2, 2, http://www.trulia.com/property/3137535769-8665-Florin-Rd-162-Sacramento-CA-95828
0.8, None, 25000, 2, 1, http://www.trulia.com/property/3146061127-517-Colorado-Ave-Kansas-City-MO-64124
0.8, None, 25000, 2, 1, http://www.trulia.com/property/3109970503-4251-Maple-St-Omaha-NE-68111
0.8, None, 25000, 2, 1, http://www.trulia.com/property/3145319726-51-Stanley-St-2R-Boston-MA-02125
0.75, 1003, 40000, 3, 1, http://www.trulia.com/property/1072544554-783-S-Osage-St-Denver-CO-80223
0.740740740741, 696, 27000, 2, 1, http://www.trulia.com/property/3141177150-7565-Huckleberry-Ln-Sacramento-CA-95828
0.689655172414, None, 29000, 1, 2, http://www.trulia.com/property/3106916672-8181-Folsom-Blvd-32-Sacramento-CA-95826
0.66889632107, 672, 29900, 2, 1, http://www.trulia.com/property/3141177091-7519-Hazelnut-Ln-Sacramento-CA-95828
0.66668888963, None, 29999, 2, 1, http://www.trulia.com/property/3138404136-7565-Huckleberry-Ln-56-Sacramento-CA-95828
0.666666666667, 962, 30000, 2, 1, http://www.trulia.com/property/1064609945-8740-Cheryl-Dr-Denver-CO-80229
0.571444898426, None, 34999, 2, 1, http://www.trulia.com/property/3138408148-7519-Hazelnut-Ln-125-Sacramento-CA-95828
0.454545454545, 566, 44000, 2, 1, http://www.trulia.com/property/3062358109-2120-N-Pacific-Ave-45-Santa-Cruz-CA-95060
0.454545454545, 924, 44000, 2, 1, http://www.trulia.com/property/3144154977-5984-Walerga-Rd-4-Sacramento-CA-95842
0.416666666667, 840, 48000, 2, 1, http://www.trulia.com/property/3143669249-4617-Greenholme-Dr-2-Sacramento-CA-95842
0.40404040404, 933, 49500, 2, 1, http://www.trulia.com/property/3143123738-5610-Hillsdale-Blvd-B-Sacramento-CA-95842
0.236966824645, None, 42200, 1, 1, http://www.trulia.com/property/3141322971-8330-Zuni-St-213-Denver-CO-80221
0.229885057471, 721, 43500, 1, 1, http://www.trulia.com/property/3143943775-9995-E-Harvard-Ave-P-243-Denver-CO-80231
0.229885057471, 721, 43500, 1, 1, http://www.trulia.com/property/3143768823-9725-E-Harvard-Ave-409-Denver-CO-80231
0.229885057471, 721, 43500, 1, 1, http://www.trulia.com/property/3046171112-9995-E-Harvard-Ave-243-Denver-CO-80231
0.215053763441, 598, 46500, 1, 1, http://www.trulia.com/property/3099564053-8822-E-Florida-Ave-208-Denver-CO-80247
0.204081632653, 844, 49000, 1, 1, http://www.trulia.com/property/3120529680-4308-Greenholme-Dr-43-Sacramento-CA-95842
0.200400801603, None, 49900, 1, 1, http://www.trulia.com/property/3145956294-4535-S-Lowell-Blvd-Denver-CO-80236
0.200400801603, None, 49900, 1, 1, http://www.trulia.com/property/3096500535-4535-S-Lowell-Blvd-B-Denver-CO-80236
0, None, 500, None, None, http://www.trulia.com/property/3146180836-10514-E-40th-Ter-Kansas-City-MO-64133
0, None, 14900, None, None, http://www.trulia.com/property/3146027708-1020-Chestnut-Ave-Kansas-City-MO-64127
0, None, 25000, None, None, http://www.trulia.com/property/3060113095-4712-Maywood-Ave-Kansas-City-MO-64133
0, None, 9500, None, None, http://www.trulia.com/property/3145052846-9049-E-51st-Kansas-City-MO-64133
0, None, 13000, None, None, http://www.trulia.com/property/3145004948-9105-E-51st-Ter-Kansas-City-MO-64133
0, None, 11500, None, None, http://www.trulia.com/property/3145054427-9102-E-51st-Kansas-City-MO-64133
0, None, 9500, None, None, http://www.trulia.com/property/3145012323-9049-E-51st-St-Kansas-City-MO-64133
0, None, 11500, None, None, http://www.trulia.com/property/3145005081-9102-E-51st-St-Kansas-City-MO-64133
0, None, 25000, 3, None, http://www.trulia.com/property/3146168802-1503-Ames-Ave-Omaha-NE-68110
0, None, 23900, 2, None, http://www.trulia.com/property/3145509524-5522-S-48th-St-Omaha-NE-68117
0, None, 13900, None, None, http://www.trulia.com/property/3143950319-7218-Sun-Valley-Dr-Omaha-NE-68157
0, None, 18000, 3, None, http://www.trulia.com/property/3058221107-4628-N-56th-St-Omaha-NE-68104
0, None, 19900, 2, None, http://www.trulia.com/property/3142076328-525-S-27th-St-Omaha-NE-68105
0, None, 19900, 3, None, http://www.trulia.com/property/3141035019-3905-Spencer-St-Omaha-NE-68111
0, None, 17900, 2, None, http://www.trulia.com/property/3141034262-3323-Larimore-Ave-Omaha-NE-68111
0, None, 19900, 2, None, http://www.trulia.com/property/3062884414-4526-Hamilton-St-Omaha-NE-68132
0, None, 25000, 2, None, http://www.trulia.com/property/3138001309-4537-N-41st-St-Omaha-NE-68111
0, None, 20000, None, None, http://www.trulia.com/property/3030161643-5308-N-6th-St-Omaha-NE-68110
0, None, 25000, None, None, http://www.trulia.com/property/3030161656-5220-N-8th-St-Omaha-NE-68110
0, None, 20000, None, None, http://www.trulia.com/property/3030161650-1015-E-Fort-St-Omaha-NE-68110
